288  |HD 198253                          |1.5017    |     ~   |     ~   |     ~   |     ~   |     ~   |A0V              
289  |GSC 03161-01264                    |0.7843    |15.11    |14.57    |12.93    |     ~   |     ~   |O6.5V            
290  |Schulte 23                         |0.5998    |14.21    |14.07    |12.61    |     ~   |     ~   |O9V              
291  |GSC 03161-01218                    |0.5802    |13.47    |13.26    |11.91    |     ~   |     ~   |O8V              
292  |GSC 03161-01086                    |0.5829    |14.61    |14.32    |12.77    |     ~   |     ~   |O7V              
293  |RLP 581                            |2.9341    |     ~   |13.9     |12.38    |     ~   |     ~   |G6V              
294  |RLP 528                            |1.4629    |     ~   |15.86    |14.89    |14.62    |     ~   |G8V              
295  |2MASS J20321976+4144469            |1.2182    |     ~   |13.6     |13.1     |     ~   |     ~   |O9.5V            
296  |GSC 03161-01188                    |0.5651    |     ~   |15.12    |13.14    |12.46    |     ~   |O9V              
297  |BD+40 4213                         |7.1334    |     ~   |9.523    |9.109    |9.19     |     ~   |F5V              
298  |RLP 593                            |0.5656    |14.91    |14.25    |12.26    |     ~   |     ~   |O8V              
299  |GSC 03157-00727                    |0.5655    |15.88    |15.34    |13.50    |     ~   |     ~   |O8.5V            
300  |2MASS J20393409+4116564            |0.4338    |     ~   |     ~   |     ~   |     ~   |     ~   |O7V              
301  |2MASS J20352379+4122037            |      ~   |     ~   |     ~   |     ~   |     ~   |     ~   |O8.5V            
302  |2MASS J20354295+4229419            |0.4229    |     ~   |     ~   |     ~   |     ~   |     ~   |O5.5V            
303  |2MASS J20402979+4203138            |0.593     |     ~   |     ~   |     ~   |     ~   |     ~   |O5V              
304  |[CPR2002] A18                      |0.5993    |     ~   |     ~   |     ~   |     ~   |     ~   |O8V              
305  |[CPR2002] A26                      |0.8135    |     ~   |     ~   |     ~   |     ~   |     ~   |O9V              
306  |[CPR2002] A28                      |0.5156    |     ~   |16.05    |13.89    |13.10    |     ~   |O9.5V            
307  |Schulte 25                         |      ~   |13.52    |13.15    |11.58    |     ~   |     ~   |O8Vz             
308  |GSC 03161-01433                    |2.8623    |     ~   |13.51    |12.71    |12.59    |     ~   |G3V              
309  |BD+44 3567                         |82.8903   |     ~   |12.03    |10.704   |10.299   |8.57     |M2V              
310  |BD+44 3581                         |3.0417    |     ~   |9.40     |9.17     |     ~   |     ~   |A7V              
311  |BD+43 3715                         |2.6986    |     ~   |9.20     |8.93     |     ~   |     ~   |A7V              
312  |BD+43 3731                         |2.74      |     ~   |9.43     |9.39     |     ~   |     ~   |A3V              
313  |* 56 Cyg                           |24.2284   |     ~   |     ~   |     ~   |4.9      |     ~   |A6V              
314  |BD+43 3756                         |1.9622    |     ~   |10.53    |10.18    |     ~   |     ~   |A6V              
315  |HD 199373                          |13.2326   |     ~   |8.19     |7.73     |     ~   |     ~   |F5V              
316  |BD+42 3895                         |14.301    |     ~   |     ~   |     ~   |9.6      |     ~   |K1V              
317  |TYC 3179-269-1                     |4.2708    |     ~   |11.55    |11.07    |     ~   |     ~   |F9V              
318  |TYC 3179-803-1                     |1.7734    |     ~   |11.22    |10.88    |     ~   |     ~   |A7V              
319  |TYC 3179-8-1                       |      ~   |     ~   |12.03    |11.63    |     ~   |     ~   |A7V              
320  |[M60] +43 236                      |      ~   |     ~   |     ~   |11.80    |     ~   |     ~   |F9V              
321  |TYC 3179-449-1                     |2.3219    |     ~   |11.94    |11.54    |     ~   |     ~   |F5V              
322  |TYC 3179-821-1                     |1.6401    |     ~   |12.39    |11.51    |     ~   |     ~   |F5V              
323  |TYC 3179-440-1                     |4.6693    |     ~   |11.78    |11.37    |     ~   |     ~   |G9V              
324  |TYC 3179-522-1                     |4.2246    |     ~   |12.37    |11.85    |     ~   |     ~   |G9V              
325  |[SKV93] 2-32                       |      ~   |     ~   |     ~   |12.40    |     ~   |     ~   |F7V              
326  |[M60] +44 283                      |      ~   |     ~   |     ~   |11.39    |     ~   |     ~   |G2V              
327  |TYC 3179-1311-1                    |2.1738    |     ~   |13.37    |12.17    |     ~   |     ~   |G0V              
328  |TYC 3179-1222-1                    |1.5688    |     ~   |11.80    |11.51    |     ~   |     ~   |A7V              
329  |TYC 3179-50-1                      |1.7721    |     ~   |11.96    |11.41    |     ~   |     ~   |F5V              
330  |[SKV93] 2-41                       |      ~   |     ~   |     ~   |12.43    |     ~   |     ~   |F7V              
331  |TYC 3179-1388-1                    |1.714     |     ~   |11.99    |11.48    |     ~   |     ~   |F0V              
332  |[SKV93] 2-47                       |      ~   |     ~   |     ~   |12.05    |     ~   |     ~   |F8V              
333  |[M60] +43 265                      |      ~   |     ~   |     ~   |11.68    |     ~   |     ~   |F5V              
334  |[SKV93] 2-59                       |      ~   |     ~   |     ~   |12.62    |     ~   |     ~   |F8V              
335  |[SKV93] 2-60                       |      ~   |     ~   |     ~   |12.66    |     ~   |     ~   |G5V              
336  |TYC 3179-999-1                     |1.9056    |     ~   |12.25    |11.64    |     ~   |     ~   |F6V              
337  |TYC 3179-1423-1                    |2.7967    |     ~   |12.21    |11.58    |     ~   |     ~   |F8V              
338  |TYC 3179-89-1                      |2.1883    |     ~   |11.81    |11.41    |     ~   |     ~   |F7V              
339  |[SKV93] 2-71                       |      ~   |     ~   |     ~   |12.48    |     ~   |     ~   |F5V              
340  |[M60] +42 300                      |      ~   |     ~   |     ~   |12.04    |     ~   |     ~   |F5V              
341  |[SKV93] 2-76                       |      ~   |     ~   |11.96    |     ~   |     ~   |     ~   |F5V              
342  |[SKV93] 2-77                       |      ~   |     ~   |     ~   |12.09    |     ~   |     ~   |F7V              
343  |TYC 3179-965-1                     |1.8241    |     ~   |11.74    |11.56    |     ~   |     ~   |A7V              
344  |TYC 3179-1440-1                    |3.1181    |     ~   |12.26    |11.65    |     ~   |     ~   |F8V              
345  |[SKV93] 2-84                       |      ~   |     ~   |     ~   |13.18    |     ~   |     ~   |F6V              
346  |[SKV93] 2-92                       |      ~   |     ~   |     ~   |13.24    |     ~   |     ~   |G0V              
347  |[SKV93] 2-97                       |      ~   |     ~   |     ~   |12.87    |     ~   |     ~   |F6V              
348  |TYC 3179-1361-1                    |2.2518    |     ~   |11.22    |10.96    |     ~   |     ~   |A9V              
349  |TYC 3179-1382-1                    |1.6921    |     ~   |11.63    |11.30    |     ~   |     ~   |A9V              
350  |[SKV93] 2-105                      |      ~   |     ~   |     ~   |13.09    |     ~   |     ~   |F5V              
351  |[SKV93] 2-107                      |      ~   |     ~   |     ~   |13.28    |     ~   |     ~   |G0V              
352  |TYC 3179-1406-1                    |3.552     |     ~   |12.86    |12.92    |     ~   |     ~   |G0V              
353  |[SKV93] 2-116                      |      ~   |     ~   |     ~   |12.34    |     ~   |     ~   |F2V              
354  |EM* UHA 75                         |1.4714    |     ~   |11.77    |11.47    |     ~   |     ~   |A5V              
355  |[M60] +43 300                      |      ~   |     ~   |     ~   |12.00    |     ~   |     ~   |G0V              
356  |[SKV93] 2-128                      |      ~   |     ~   |     ~   |12.64    |     ~   |     ~   |G1V              
357  |[SKV93] 2-131                      |      ~   |     ~   |     ~   |12.15    |     ~   |     ~   |F8V              
358  |TYC 3179-1279-1                    |3.8579    |     ~   |11.16    |10.73    |     ~   |     ~   |F7V              
359  |TYC 3179-639-1                     |1.4543    |     ~   |11.52    |11.12    |     ~   |     ~   |A6V              
360  |BD+42 3912                         |2.4218    |     ~   |11.05    |10.67    |     ~   |     ~   |F5V              
361  |TYC 3179-776-1                     |3.2323    |     ~   |11.92    |11.12    |     ~   |     ~   |G7V              
362  |[SKV93] 2-141                      |      ~   |     ~   |     ~   |12.81    |     ~   |     ~   |F8V              
363  |TYC 3179-552-1                     |1.5135    |     ~   |12.30    |11.91    |     ~   |     ~   |F2V              
364  |LSPM J2056+4342                    |6.3781    |     ~   |     ~   |     ~   |11.3     |     ~   |G0V              
365  |TYC 3179-1357-1                    |2.2485    |     ~   |12.36    |11.98    |     ~   |     ~   |F9V              
366  |BD+43 3769                         |      ~   |     ~   |10.84    |10.51    |     ~   |     ~   |A7V              
367  |[SKV93] 2-147                      |      ~   |     ~   |     ~   |12.17    |     ~   |     ~   |F8V              
368  |TYC 3179-1435-1                    |1.4471    |     ~   |10.99    |10.71    |     ~   |     ~   |A0V              
369  |[SKV93] 2-150                      |      ~   |     ~   |     ~   |13.03    |     ~   |     ~   |F8V              
